REGION,YEAR,VALUE
REGION1,2015,2.086
REGION1,2016,2.1087978142076502
REGION1,2017,2.1315956284153006
REGION1,2018,2.1543934426229505
REGION1,2019,2.177191256830601
REGION1,2020,2.199989071038251
REGION1,2021,2.240265209471766
REGION1,2022,2.2805413479052814
REGION1,2023,2.320817486338797
REGION1,2024,2.3610936247723124
REGION1,2025,2.4013697632058277
REGION1,2026,2.413528597449908
REGION1,2027,2.4256874316939885
REGION1,2028,2.4378462659380684
REGION1,2029,2.450005100182149
REGION1,2030,2.4621639344262287
REGION1,2031,2.472042987249544
REGION1,2032,2.4819220400728588
REGION1,2033,2.491801092896174
REGION1,2034,2.501680145719489
REGION1,2035,2.511559198542804
REGION1,2036,2.530937340619307
REGION1,2037,2.5503154826958103
REGION1,2038,2.569693624772313
REGION1,2039,2.5890717668488157
REGION1,2040,2.608449908925319
REGION1,2041,2.6278280510018215
REGION1,2042,2.647206193078324
REGION1,2043,2.6665843351548264
REGION1,2044,2.685962477231329
REGION1,2045,2.7053406193078318
REGION1,2046,2.727378506375227
REGION1,2047,2.749416393442622
REGION1,2048,2.7714542805100173
REGION1,2049,2.793492167577413
REGION1,2050,2.815530054644808
REGION1,2051,2.8352387650273214
REGION1,2052,2.855085436382512
REGION1,2053,2.8750710344371897
REGION1,2054,2.8951965316782498
REGION1,2055,2.915462907399997
REGION1,2056,2.9300402219369968
REGION1,2057,2.9446904230466813
REGION1,2058,2.9594138751619146
REGION1,2059,2.974210944537724
REGION1,2060,2.9890819992604123
