REGION,EMISSION,YEAR,VALUE
REGION1,vRE,2050,10210.64128
REGION1,vRE,2051,10266.45577
REGION1,vRE,2052,10322.61953
REGION1,vRE,2053,10379.13477
REGION1,vRE,2054,10436.00369
REGION1,vRE,2055,10493.23601
REGION1,vRE,2056,10547.26875
REGION1,vRE,2057,10601.61272
REGION1,vRE,2058,10656.26974
REGION1,vRE,2059,10711.24917
REGION1,vRE,2060,10766.54535
