REGION,EMISSION,YEAR,VALUE
REGION1,BEHO,2027,1.6244784
REGION1,BEHO,2028,1.7668296
REGION1,BEHO,2029,1.9091808
REGION1,BEHO,2030,2.051532
REGION1,BEHO,2031,2.0599056
REGION1,BEHO,2032,2.0682792
REGION1,BEHO,2033,2.0766528
REGION1,BEHO,2034,2.0850264
REGION1,BEHO,2035,2.0934
REGION1,BEHO,2036,2.1017736
REGION1,BEHO,2037,2.1101472
REGION1,BEHO,2038,2.1185208
REGION1,BEHO,2039,2.1268944
REGION1,BEHO,2040,2.135268
REGION1,BEHO,2041,2.1436416
REGION1,BEHO,2042,2.1520152
REGION1,BEHO,2043,2.1603888
REGION1,BEHO,2044,2.1687624
REGION1,BEHO,2045,2.177136
REGION1,BEHO,2046,2.1938832
REGION1,BEHO,2047,2.2106304
REGION1,BEHO,2048,2.2273776
REGION1,BEHO,2049,2.2441
REGION1,BEHO,2050,2.260872
REGION1,BEHO,2051,2.27217636
REGION1,BEHO,2052,2.283537242
REGION1,BEHO,2053,2.294954928
REGION1,BEHO,2054,2.306429703
REGION1,BEHO,2055,2.317961851
REGION1,BEHO,2056,2.32955166
REGION1,BEHO,2057,2.341199419
REGION1,BEHO,2058,2.352905416
REGION1,BEHO,2059,2.364669943
REGION1,BEHO,2060,2.376493293
REGION1,BEWI,2015,64.8
REGION1,BEWI,2016,64.8
REGION1,BEWI,2017,64.8
REGION1,BEWI,2018,64.8
REGION1,BEWI,2019,64.8
REGION1,BEWI,2020,64.8
REGION1,BEWI,2021,64.8
REGION1,BEWI,2022,64.8
REGION1,BEWI,2023,64.8
REGION1,BEWI,2024,64.8
REGION1,BEWI,2025,64.8
REGION1,BEWI,2026,64.8
REGION1,BEWI,2027,64.8
REGION1,BEWI,2028,64.8
REGION1,BEWI,2029,64.8
REGION1,BEWI,2030,64.8
REGION1,BEWI,2031,64.8
REGION1,BEWI,2032,64.8
REGION1,BEWI,2033,64.8
REGION1,BEWI,2034,64.8
REGION1,BEWI,2035,64.8
REGION1,BEWI,2036,64.8
REGION1,BEWI,2037,64.8
REGION1,BEWI,2038,64.8
REGION1,BEWI,2039,64.8
REGION1,BEWI,2040,64.8
REGION1,BEWI,2041,64.8
REGION1,BEWI,2042,64.8
REGION1,BEWI,2043,64.8
REGION1,BEWI,2044,64.8
REGION1,BEWI,2045,64.8
REGION1,BEWI,2046,64.8
REGION1,BEWI,2047,64.8
REGION1,BEWI,2048,64.8
REGION1,BEWI,2049,64.8
REGION1,BEWI,2050,64.8
REGION1,BEWI,2051,64.8
REGION1,BEWI,2052,64.8
REGION1,BEWI,2053,64.8
REGION1,BEWI,2054,64.8
REGION1,BEWI,2055,64.8
REGION1,BEWI,2056,64.8
REGION1,BEWI,2057,64.8
REGION1,BEWI,2058,64.8
REGION1,BEWI,2059,64.8
REGION1,BEWI,2060,64.8
REGION1,BGHO,2015,14.611932
REGION1,BGHO,2016,14.8045248
REGION1,BGHO,2017,14.9971176
REGION1,BGHO,2018,15.1897104
REGION1,BGHO,2019,15.3823032
REGION1,BGHO,2020,15.574896
REGION1,BGHO,2021,15.5079072
REGION1,BGHO,2022,15.4409184
REGION1,BGHO,2023,15.3739296
REGION1,BGHO,2024,15.3069408
REGION1,BGHO,2025,15.239952
REGION1,BGHO,2026,15.2315784
REGION1,BGHO,2027,15.2232048
REGION1,BGHO,2028,15.2148312
REGION1,BGHO,2029,15.2064576
REGION1,BGHO,2030,15.198084
REGION1,BGHO,2031,15.198084
REGION1,BGHO,2032,15.198084
REGION1,BGHO,2033,15.198084
REGION1,BGHO,2034,15.198084
REGION1,BGHO,2035,15.198084
REGION1,BGHO,2036,15.198084
REGION1,BGHO,2037,15.198084
REGION1,BGHO,2038,15.198084
REGION1,BGHO,2039,15.198084
REGION1,BGHO,2040,15.198084
REGION1,BGHO,2041,15.198084
REGION1,BGHO,2042,15.198084
REGION1,BGHO,2043,15.198084
REGION1,BGHO,2044,15.198084
REGION1,BGHO,2045,15.198084
REGION1,BGHO,2046,15.2064576
REGION1,BGHO,2047,15.2148312
REGION1,BGHO,2048,15.2232048
REGION1,BGHO,2049,15.2316
REGION1,BGHO,2050,15.239952
REGION1,BGHO,2051,15.239952
REGION1,BGHO,2052,15.239952
REGION1,BGHO,2053,15.239952
REGION1,BGHO,2054,15.239952
REGION1,BGHO,2055,15.239952
REGION1,BGHO,2056,15.239952
REGION1,BGHO,2057,15.239952
REGION1,BGHO,2058,15.239952
REGION1,BGHO,2059,15.239952
REGION1,BGHO,2060,15.239952
REGION1,BGSO,2015,4.940424
REGION1,BGSO,2016,5.1246432
REGION1,BGSO,2017,5.3088624
REGION1,BGSO,2018,5.4930816
REGION1,BGSO,2019,5.6773008
REGION1,BGSO,2020,5.86152
REGION1,BGSO,2021,6.69888
REGION1,BGSO,2022,7.53624
REGION1,BGSO,2023,8.3736
REGION1,BGSO,2024,9.21096
REGION1,BGSO,2025,10.04832
REGION1,BGSO,2026,11.5639416
REGION1,BGSO,2027,13.0795632
REGION1,BGSO,2028,14.5951848
REGION1,BGSO,2029,16.1108064
REGION1,BGSO,2030,17.626428
REGION1,BGSO,2031,18.1623384
REGION1,BGSO,2032,18.6982488
REGION1,BGSO,2033,19.2341592
REGION1,BGSO,2034,19.7700696
REGION1,BGSO,2035,20.30598
REGION1,BGSO,2036,21.35268
REGION1,BGSO,2037,22.39938
REGION1,BGSO,2038,23.44608
REGION1,BGSO,2039,24.49278
REGION1,BGSO,2040,25.53948
REGION1,BGSO,2041,25.8241824
REGION1,BGSO,2042,26.1088848
REGION1,BGSO,2043,26.3935872
REGION1,BGSO,2044,26.6782896
REGION1,BGSO,2045,26.962992
REGION1,BGSO,2046,27.758484
REGION1,BGSO,2047,28.553976
REGION1,BGSO,2048,29.349468
REGION1,BGSO,2049,30.145
REGION1,BGSO,2050,30.940452
REGION1,BGSO,2051,31.09515426
REGION1,BGSO,2052,31.25063003
REGION1,BGSO,2053,31.40688318
REGION1,BGSO,2054,31.5639176
REGION1,BGSO,2055,31.72173719
REGION1,BGSO,2056,31.88034587
REGION1,BGSO,2057,32.0397476
REGION1,BGSO,2058,32.19994634
REGION1,BGSO,2059,32.36094607
REGION1,BGSO,2060,32.5227508
REGION1,BGWI,2015,385.2
REGION1,BGWI,2016,385.2
REGION1,BGWI,2017,385.2
REGION1,BGWI,2018,385.2
REGION1,BGWI,2019,385.2
REGION1,BGWI,2020,385.2
REGION1,BGWI,2021,385.2
REGION1,BGWI,2022,385.2
REGION1,BGWI,2023,385.2
REGION1,BGWI,2024,385.2
REGION1,BGWI,2025,385.2
REGION1,BGWI,2026,385.2
REGION1,BGWI,2027,385.2
REGION1,BGWI,2028,385.2
REGION1,BGWI,2029,385.2
REGION1,BGWI,2030,385.2
REGION1,BGWI,2031,385.2
REGION1,BGWI,2032,385.2
REGION1,BGWI,2033,385.2
REGION1,BGWI,2034,385.2
REGION1,BGWI,2035,385.2
REGION1,BGWI,2036,385.2
REGION1,BGWI,2037,385.2
REGION1,BGWI,2038,385.2
REGION1,BGWI,2039,385.2
REGION1,BGWI,2040,385.2
REGION1,BGWI,2041,385.2
REGION1,BGWI,2042,385.2
REGION1,BGWI,2043,385.2
REGION1,BGWI,2044,385.2
REGION1,BGWI,2045,385.2
REGION1,BGWI,2046,385.2
REGION1,BGWI,2047,385.2
REGION1,BGWI,2048,385.2
REGION1,BGWI,2049,385.2
REGION1,BGWI,2050,385.2
REGION1,BGWI,2051,385.2
REGION1,BGWI,2052,385.2
REGION1,BGWI,2053,385.2
REGION1,BGWI,2054,385.2
REGION1,BGWI,2055,385.2
REGION1,BGWI,2056,385.2
REGION1,BGWI,2057,385.2
REGION1,BGWI,2058,385.2
REGION1,BGWI,2059,385.2
REGION1,BGWI,2060,385.2
REGION1,CHHY,2015,133.2
REGION1,CHHY,2016,133.56
REGION1,CHHY,2017,133.92
REGION1,CHHY,2018,134.28
REGION1,CHHY,2019,134.64
REGION1,CHHY,2020,135
REGION1,CHHY,2021,135.54
REGION1,CHHY,2022,136.08
REGION1,CHHY,2023,136.62
REGION1,CHHY,2024,137.16
REGION1,CHHY,2025,137.7
REGION1,CHHY,2026,138.24
REGION1,CHHY,2027,138.78
REGION1,CHHY,2028,139.32
REGION1,CHHY,2029,139.86
REGION1,CHHY,2030,140.4
REGION1,CHHY,2031,140.94
REGION1,CHHY,2032,141.48
REGION1,CHHY,2033,142.02
REGION1,CHHY,2034,142.56
REGION1,CHHY,2035,143.1
REGION1,CHHY,2036,143.64
REGION1,CHHY,2037,144.18
REGION1,CHHY,2038,144.72
REGION1,CHHY,2039,145.26
REGION1,CHHY,2040,145.8
REGION1,CHHY,2041,146.52
REGION1,CHHY,2042,147.24
REGION1,CHHY,2043,147.96
REGION1,CHHY,2044,148.68
REGION1,CHHY,2045,149.4
REGION1,CHHY,2046,150.12
REGION1,CHHY,2047,150.84
REGION1,CHHY,2048,151.56
REGION1,CHHY,2049,152.28
REGION1,CHHY,2050,153
REGION1,CHHY,2051,153
REGION1,CHHY,2052,153
REGION1,CHHY,2053,153
REGION1,CHHY,2054,153
REGION1,CHHY,2055,153
REGION1,CHHY,2056,153
REGION1,CHHY,2057,153
REGION1,CHHY,2058,153
REGION1,CHHY,2059,153
REGION1,CHHY,2060,153
REGION1,CHSO,2015,3.96
REGION1,CHSO,2016,5.697
REGION1,CHSO,2017,7.434
REGION1,CHSO,2018,9.171
REGION1,CHSO,2019,10.908
REGION1,CHSO,2020,12.645
REGION1,CHSO,2021,14.382
REGION1,CHSO,2022,16.119
REGION1,CHSO,2023,17.856
REGION1,CHSO,2024,19.593
REGION1,CHSO,2025,21.33
REGION1,CHSO,2026,23.067
REGION1,CHSO,2027,24.804
REGION1,CHSO,2028,26.541
REGION1,CHSO,2029,28.278
REGION1,CHSO,2030,30.015
REGION1,CHSO,2031,31.752
REGION1,CHSO,2032,33.489
REGION1,CHSO,2033,35.226
REGION1,CHSO,2034,36.963
REGION1,CHSO,2035,38.7
REGION1,CHSO,2036,39.72
REGION1,CHSO,2037,40.74
REGION1,CHSO,2038,41.76
REGION1,CHSO,2039,42.78
REGION1,CHSO,2040,43.8
REGION1,CHSO,2041,44.82
REGION1,CHSO,2042,45.84
REGION1,CHSO,2043,46.86
REGION1,CHSO,2044,47.88
REGION1,CHSO,2045,48.9
REGION1,CHSO,2046,49.92
REGION1,CHSO,2047,50.94
REGION1,CHSO,2048,51.96
REGION1,CHSO,2049,52.98
REGION1,CHSO,2050,54
REGION1,CHSO,2051,54.81
REGION1,CHSO,2052,55.63215
REGION1,CHSO,2053,56.46663225
REGION1,CHSO,2054,57.31363173
REGION1,CHSO,2055,58.17333621
REGION1,CHSO,2056,59.04593625
REGION1,CHSO,2057,59.9316253
REGION1,CHSO,2058,60.83059968
REGION1,CHSO,2059,61.74305867
REGION1,CHSO,2060,62.66920455
REGION1,CHWI,2015,0.4086
REGION1,CHWI,2016,0.4428
REGION1,CHWI,2017,0.477
REGION1,CHWI,2018,0.6905
REGION1,CHWI,2019,0.904
REGION1,CHWI,2020,1.1175
REGION1,CHWI,2021,1.331
REGION1,CHWI,2022,1.5445
REGION1,CHWI,2023,1.758
REGION1,CHWI,2024,1.9715
REGION1,CHWI,2025,2.185
REGION1,CHWI,2026,2.3985
REGION1,CHWI,2027,2.612
REGION1,CHWI,2028,2.8255
REGION1,CHWI,2029,3.039
REGION1,CHWI,2030,3.2525
REGION1,CHWI,2031,3.466
REGION1,CHWI,2032,3.6795
REGION1,CHWI,2033,3.893
REGION1,CHWI,2034,4.1065
REGION1,CHWI,2035,4.32
REGION1,CHWI,2036,4.716
REGION1,CHWI,2037,5.112
REGION1,CHWI,2038,5.508
REGION1,CHWI,2039,5.904
REGION1,CHWI,2040,6.3
REGION1,CHWI,2041,6.696
REGION1,CHWI,2042,7.092
REGION1,CHWI,2043,7.488
REGION1,CHWI,2044,7.884
REGION1,CHWI,2045,8.28
REGION1,CHWI,2046,8.676
REGION1,CHWI,2047,9.072
REGION1,CHWI,2048,9.468
REGION1,CHWI,2049,9.864
REGION1,CHWI,2050,10.26
REGION1,CHWI,2051,10.4652
REGION1,CHWI,2052,10.674504
REGION1,CHWI,2053,10.88799408
REGION1,CHWI,2054,11.10575396
REGION1,CHWI,2055,11.32786904
REGION1,CHWI,2056,11.55442642
REGION1,CHWI,2057,11.78551495
REGION1,CHWI,2058,12.02122525
REGION1,CHWI,2059,12.26164975
REGION1,CHWI,2060,12.50688275
REGION1,CO2,2015,873998.4615
REGION1,CO2,2016,848768.3372
REGION1,CO2,2017,823955.4156
REGION1,CO2,2018,799553.8755
REGION1,CO2,2019,775557.9707
REGION1,CO2,2020,751962.0286
REGION1,CO2,2021,724614.6444
REGION1,CO2,2022,697739.0116
REGION1,CO2,2023,671328.4301
REGION1,CO2,2024,645376.2863
REGION1,CYSO,2015,3.600648
REGION1,CYSO,2016,3.8686032
REGION1,CYSO,2017,4.1365584
REGION1,CYSO,2018,4.4045136
REGION1,CYSO,2019,4.6724688
REGION1,CYSO,2020,4.940424
REGION1,CYSO,2021,4.9990392
REGION1,CYSO,2022,5.0576544
REGION1,CYSO,2023,5.1162696
REGION1,CYSO,2024,5.1748848
REGION1,CYSO,2025,5.2335
REGION1,CYSO,2026,5.4595872
REGION1,CYSO,2027,5.6856744
REGION1,CYSO,2028,5.9117616
REGION1,CYSO,2029,6.1378488
REGION1,CYSO,2030,6.363936
REGION1,CYSO,2031,6.405804
REGION1,CYSO,2032,6.447672
REGION1,CYSO,2033,6.48954
REGION1,CYSO,2034,6.531408
REGION1,CYSO,2035,6.573276
REGION1,CYSO,2036,6.6318912
REGION1,CYSO,2037,6.6905064
REGION1,CYSO,2038,6.7491216
REGION1,CYSO,2039,6.8077368
REGION1,CYSO,2040,6.866352
REGION1,CYSO,2041,7.243164
REGION1,CYSO,2042,7.619976
REGION1,CYSO,2043,7.996788
REGION1,CYSO,2044,8.3736
REGION1,CYSO,2045,8.750412
REGION1,CYSO,2046,8.9095104
REGION1,CYSO,2047,9.0686088
REGION1,CYSO,2048,9.2277072
REGION1,CYSO,2049,9.3868
REGION1,CYSO,2050,9.545904
REGION1,CYSO,2051,9.68909256
REGION1,CYSO,2052,9.834428948
REGION1,CYSO,2053,9.981945383
REGION1,CYSO,2054,10.13167456
REGION1,CYSO,2055,10.28364968
REGION1,CYSO,2056,10.43790443
REGION1,CYSO,2057,10.59447299
REGION1,CYSO,2058,10.75339009
REGION1,CYSO,2059,10.91469094
REGION1,CYSO,2060,11.0784113
REGION1,CYWI,2015,0.879228
REGION1,CYWI,2016,1.004832
REGION1,CYWI,2017,1.130436
REGION1,CYWI,2018,1.25604
REGION1,CYWI,2019,1.381644
REGION1,CYWI,2020,1.507248
REGION1,CYWI,2021,1.507248
REGION1,CYWI,2022,1.507248
REGION1,CYWI,2023,1.507248
REGION1,CYWI,2024,1.507248
REGION1,CYWI,2025,1.507248
REGION1,CYWI,2026,1.5407424
REGION1,CYWI,2027,1.5742368
REGION1,CYWI,2028,1.6077312
REGION1,CYWI,2029,1.6412256
REGION1,CYWI,2030,1.67472
REGION1,CYWI,2031,1.67472
REGION1,CYWI,2032,1.67472
REGION1,CYWI,2033,1.67472
REGION1,CYWI,2034,1.67472
REGION1,CYWI,2035,1.67472
REGION1,CYWI,2036,1.6830936
REGION1,CYWI,2037,1.6914672
REGION1,CYWI,2038,1.6998408
REGION1,CYWI,2039,1.7082144
REGION1,CYWI,2040,1.716588
REGION1,CYWI,2041,1.7249616
REGION1,CYWI,2042,1.7333352
REGION1,CYWI,2043,1.7417088
REGION1,CYWI,2044,1.7500824
REGION1,CYWI,2045,1.758456
REGION1,CYWI,2046,2.0682792
REGION1,CYWI,2047,2.3781024
REGION1,CYWI,2048,2.6879256
REGION1,CYWI,2049,2.9977
REGION1,CYWI,2050,3.307572
REGION1,CYWI,2051,3.337340148
REGION1,CYWI,2052,3.367376209
REGION1,CYWI,2053,3.397682595
REGION1,CYWI,2054,3.428261739
REGION1,CYWI,2055,3.459116094
REGION1,CYWI,2056,3.490248139
REGION1,CYWI,2057,3.521660372
REGION1,CYWI,2058,3.553355316
REGION1,CYWI,2059,3.585335514
REGION1,CYWI,2060,3.617603533
REGION1,CZHO,2015,8.708544
REGION1,CZHO,2016,8.79228
REGION1,CZHO,2017,8.876016
REGION1,CZHO,2018,8.959752
REGION1,CZHO,2019,9.043488
REGION1,CZHO,2020,9.127224
REGION1,CZHO,2021,9.085356
REGION1,CZHO,2022,9.043488
REGION1,CZHO,2023,9.00162
REGION1,CZHO,2024,8.959752
REGION1,CZHO,2025,8.917884
REGION1,CZHO,2026,8.9764992
REGION1,CZHO,2027,9.0351144
REGION1,CZHO,2028,9.0937296
REGION1,CZHO,2029,9.1523448
REGION1,CZHO,2030,9.21096
REGION1,CZHO,2031,9.3281904
REGION1,CZHO,2032,9.4454208
REGION1,CZHO,2033,9.5626512
REGION1,CZHO,2034,9.6798816
REGION1,CZHO,2035,9.797112
REGION1,CZHO,2036,9.9562104
REGION1,CZHO,2037,10.1153088
REGION1,CZHO,2038,10.2744072
REGION1,CZHO,2039,10.4335056
REGION1,CZHO,2040,10.592604
REGION1,CZHO,2041,10.9610424
REGION1,CZHO,2042,11.3294808
REGION1,CZHO,2043,11.6979192
REGION1,CZHO,2044,12.0663576
REGION1,CZHO,2045,12.434796
REGION1,CZHO,2046,12.7362456
REGION1,CZHO,2047,13.0376952
REGION1,CZHO,2048,13.3391448
REGION1,CZHO,2049,13.6406
REGION1,CZHO,2050,13.942044
REGION1,CZHO,2051,14.22088488
REGION1,CZHO,2052,14.50530258
REGION1,CZHO,2053,14.79540863
REGION1,CZHO,2054,15.0913168
REGION1,CZHO,2055,15.39314314
REGION1,CZHO,2056,15.54707457
REGION1,CZHO,2057,15.70254531
REGION1,CZHO,2058,15.85957077
REGION1,CZHO,2059,16.01816648
REGION1,CZHO,2060,16.17834814
REGION1,CZSO,2015,8.442345311
REGION1,CZSO,2016,8.989888253
REGION1,CZSO,2017,9.537431195
REGION1,CZSO,2018,10.08497414
REGION1,CZSO,2019,10.63251708
REGION1,CZSO,2020,11.18006002
REGION1,CZSO,2021,11.20371493
REGION1,CZSO,2022,11.22736985
REGION1,CZSO,2023,11.25102476
REGION1,CZSO,2024,11.27467967
REGION1,CZSO,2025,11.29833459
REGION1,CZSO,2026,11.66453614
REGION1,CZSO,2027,12.0307377
REGION1,CZSO,2028,12.39693926
REGION1,CZSO,2029,12.76314082
REGION1,CZSO,2030,13.12934238
REGION1,CZSO,2031,13.57362554
REGION1,CZSO,2032,14.0179087
REGION1,CZSO,2033,14.46219186
REGION1,CZSO,2034,14.90647502
REGION1,CZSO,2035,15.35075818
REGION1,CZSO,2036,15.67147513
REGION1,CZSO,2037,15.99219208
REGION1,CZSO,2038,16.31290903
REGION1,CZSO,2039,16.63362598
REGION1,CZSO,2040,16.95434293
REGION1,CZSO,2041,17.30837394
REGION1,CZSO,2042,17.66240495
REGION1,CZSO,2043,18.01643597
REGION1,CZSO,2044,18.37046698
REGION1,CZSO,2045,18.724498
REGION1,CZSO,2046,19.42109066
REGION1,CZSO,2047,20.11768332
REGION1,CZSO,2048,20.81427597
REGION1,CZSO,2049,21.5109
REGION1,CZSO,2050,22.20746129
REGION1,CZSO,2051,22.85366111
REGION1,CZSO,2052,23.45130232
REGION1,CZSO,2053,24.00253045
REGION1,CZSO,2054,24.50970516
REGION1,CZSO,2055,24.9753187
REGION1,CZSO,2056,25.40192887
REGION1,CZSO,2057,25.7921049
REGION1,CZSO,2058,26.14838486
REGION1,CZSO,2059,26.47324276
REGION1,CZSO,2060,26.76906416
REGION1,CZWI,2015,601.2
REGION1,CZWI,2016,601.2
REGION1,CZWI,2017,601.2
REGION1,CZWI,2018,601.2
REGION1,CZWI,2019,601.2
REGION1,CZWI,2020,601.2
REGION1,CZWI,2021,601.2
REGION1,CZWI,2022,601.2
REGION1,CZWI,2023,601.2
REGION1,CZWI,2024,601.2
REGION1,CZWI,2025,601.2
REGION1,CZWI,2026,601.2
REGION1,CZWI,2027,601.2
REGION1,CZWI,2028,601.2
REGION1,CZWI,2029,601.2
REGION1,CZWI,2030,601.2
REGION1,CZWI,2031,601.2
REGION1,CZWI,2032,601.2
REGION1,CZWI,2033,601.2
REGION1,CZWI,2034,601.2
REGION1,CZWI,2035,601.2
REGION1,CZWI,2036,601.2
REGION1,CZWI,2037,601.2
REGION1,CZWI,2038,601.2
REGION1,CZWI,2039,601.2
REGION1,CZWI,2040,601.2
REGION1,CZWI,2041,601.2
REGION1,CZWI,2042,601.2
REGION1,CZWI,2043,601.2
REGION1,CZWI,2044,601.2
REGION1,CZWI,2045,601.2
REGION1,CZWI,2046,601.2
REGION1,CZWI,2047,601.2
REGION1,CZWI,2048,601.2
REGION1,CZWI,2049,601.2
REGION1,CZWI,2050,601.2
REGION1,CZWI,2051,601.2
REGION1,CZWI,2052,601.2
REGION1,CZWI,2053,601.2
REGION1,CZWI,2054,601.2
REGION1,CZWI,2055,601.2
REGION1,CZWI,2056,601.2
REGION1,CZWI,2057,601.2
REGION1,CZWI,2058,601.2
REGION1,CZWI,2059,601.2
REGION1,CZWI,2060,601.2
REGION1,DEHO,2015,80.5959
REGION1,DEHO,2016,80.679636
REGION1,DEHO,2017,80.763372
REGION1,DEHO,2018,80.847108
REGION1,DEHO,2019,80.930844
REGION1,DEHO,2020,81.01458
REGION1,DEHO,2021,81.3830184
REGION1,DEHO,2022,81.7514568
REGION1,DEHO,2023,82.1198952
REGION1,DEHO,2024,82.4883336
REGION1,DEHO,2025,82.856772
REGION1,DEHO,2026,83.4345504
REGION1,DEHO,2027,84.0123288
REGION1,DEHO,2028,84.5901072
REGION1,DEHO,2029,85.1678856
REGION1,DEHO,2030,85.745664
REGION1,DEHO,2031,87.1356816
REGION1,DEHO,2032,88.5256992
REGION1,DEHO,2033,89.9157168
REGION1,DEHO,2034,91.3057344
REGION1,DEHO,2035,92.695752
REGION1,DEHO,2036,93.868056
REGION1,DEHO,2037,95.04036
REGION1,DEHO,2038,96.212664
REGION1,DEHO,2039,97.384968
REGION1,DEHO,2040,98.557272
REGION1,DEHO,2041,99.9975312
REGION1,DEHO,2042,101.4377904
REGION1,DEHO,2043,102.8780496
REGION1,DEHO,2044,104.3183088
REGION1,DEHO,2045,105.758568
REGION1,DEHO,2046,106.6880376
REGION1,DEHO,2047,107.6175072
REGION1,DEHO,2048,108.5469768
REGION1,DEHO,2049,109.4764
REGION1,DEHO,2050,110.405916
REGION1,DEHO,2051,110.9579456
